,artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,playlist
0,Rihanna,Kiss It Better,0.619,0.806,3,-4.8,0,0.0483,0.272,0,0.0671,0.877,95,audio_features,7bmqcI1HQwx1PWwYyZO0lg,spotify:track:7bmqcI1HQwx1PWwYyZO0lg,https://api.spotify.com/v1/tracks/7bmqcI1HQwx1PWwYyZO0lg,https://api.spotify.com/v1/audio-analysis/7bmqcI1HQwx1PWwYyZO0lg,253080,4,Sarah
1,GAYLE,abcdefu,0.695,0.54,4,-5.692,1,0.0493,0.299,0,0.367,0.415,121.932,audio_features,4fouWK6XVHhzl78KzQ1UjL,spotify:track:4fouWK6XVHhzl78KzQ1UjL,https://api.spotify.com/v1/tracks/4fouWK6XVHhzl78KzQ1UjL,https://api.spotify.com/v1/audio-analysis/4fouWK6XVHhzl78KzQ1UjL,168602,4,Sarah
2,Dua Lipa,Love Again,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85E-05,0.1,0.468,115.982,audio_features,5CSKbHjpqborGnlzagyaDo,spotify:track:5CSKbHjpqborGnlzagyaDo,https://api.spotify.com/v1/tracks/5CSKbHjpqborGnlzagyaDo,https://api.spotify.com/v1/audio-analysis/5CSKbHjpqborGnlzagyaDo,258004,4,Sarah
3,Bad Bunny,DÁKITI,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22E-05,0.113,0.145,109.928,audio_features,4MzXwWMhyBbmu6hOcLVD49,spotify:track:4MzXwWMhyBbmu6hOcLVD49,https://api.spotify.com/v1/tracks/4MzXwWMhyBbmu6hOcLVD49,https://api.spotify.com/v1/audio-analysis/4MzXwWMhyBbmu6hOcLVD49,205090,4,Sarah
4,Justin Bieber,Anyone,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13E-06,0.113,0.584,115.884,audio_features,31qCy5ZaophVA81wtlwLc4,spotify:track:31qCy5ZaophVA81wtlwLc4,https://api.spotify.com/v1/tracks/31qCy5ZaophVA81wtlwLc4,https://api.spotify.com/v1/audio-analysis/31qCy5ZaophVA81wtlwLc4,190779,4,Sarah
5,Bazzi,Mine,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77E-06,0.451,0.717,142.929,audio_features,7uzmGiiJyRfuViKKK3lVmR,spotify:track:7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/tracks/7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/audio-analysis/7uzmGiiJyRfuViKKK3lVmR,131064,4,Sarah
6,Ruel,Dazed & Confused,0.688,0.5,2,-7.411,1,0.138,0.102,0,0.355,0.418,127.906,audio_features,2pyjbGTpJCPjMYwCbdymiF,spotify:track:2pyjbGTpJCPjMYwCbdymiF,https://api.spotify.com/v1/tracks/2pyjbGTpJCPjMYwCbdymiF,https://api.spotify.com/v1/audio-analysis/2pyjbGTpJCPjMYwCbdymiF,189608,3,Sarah
7,HYGH Lofi Music,Redbone,0.649,0.159,3,-12.456,0,0.0488,0.961,0.946,0.106,0.214,80.045,audio_features,2P2UqSc0bJFSH9PhSZKw8Y,spotify:track:2P2UqSc0bJFSH9PhSZKw8Y,https://api.spotify.com/v1/tracks/2P2UqSc0bJFSH9PhSZKw8Y,https://api.spotify.com/v1/audio-analysis/2P2UqSc0bJFSH9PhSZKw8Y,96478,4,Sarah
8,Troye Sivan,IN A DREAM,0.538,0.808,0,-5.644,1,0.132,0.019,1.99E-06,0.136,0.702,170.032,audio_features,1444RlH5FNC5fJmBcLB9xI,spotify:track:1444RlH5FNC5fJmBcLB9xI,https://api.spotify.com/v1/tracks/1444RlH5FNC5fJmBcLB9xI,https://api.spotify.com/v1/audio-analysis/1444RlH5FNC5fJmBcLB9xI,229614,4,Sarah
9,Marshmello,Leave Before You Love Me (with Jonas Brothers),0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41E-06,0.118,0.637,119.976,audio_features,4qu63nuBpdn0qHUHuObEj1,spotify:track:4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/audio-analysis/4qu63nuBpdn0qHUHuObEj1,154983,4,Sarah
10,Tate McRae,lie to me,0.642,0.392,4,-7.846,0,0.0372,0.0151,0,0.352,0.0479,138.065,audio_features,4f9IfFvBFm7Gsf1IVEudyf,spotify:track:4f9IfFvBFm7Gsf1IVEudyf,https://api.spotify.com/v1/tracks/4f9IfFvBFm7Gsf1IVEudyf,https://api.spotify.com/v1/audio-analysis/4f9IfFvBFm7Gsf1IVEudyf,177440,4,Sarah
11,Ruel,GROWING UP IS _____,0.673,0.729,0,-5.664,1,0.029,0.000983,0.000107,0.226,0.482,112.535,audio_features,2wJ1eOCIBwoQiN7xQtrTAY,spotify:track:2wJ1eOCIBwoQiN7xQtrTAY,https://api.spotify.com/v1/tracks/2wJ1eOCIBwoQiN7xQtrTAY,https://api.spotify.com/v1/audio-analysis/2wJ1eOCIBwoQiN7xQtrTAY,233588,4,Sarah
12,Shawn Mendes,Wonder,0.333,0.637,1,-4.904,0,0.0581,0.131,1.80E-05,0.149,0.132,139.898,audio_features,5KCbr5ndeby4y4ggthdiAb,spotify:track:5KCbr5ndeby4y4ggthdiAb,https://api.spotify.com/v1/tracks/5KCbr5ndeby4y4ggthdiAb,https://api.spotify.com/v1/audio-analysis/5KCbr5ndeby4y4ggthdiAb,172693,4,Sarah
13,Daya,Bad Girl - JVKE Remix,0.834,0.662,5,-6.179,1,0.0407,0.522,9.07E-05,0.14,0.718,115.999,audio_features,0wp6ckRomrGJq2fD2CFOQE,spotify:track:0wp6ckRomrGJq2fD2CFOQE,https://api.spotify.com/v1/tracks/0wp6ckRomrGJq2fD2CFOQE,https://api.spotify.com/v1/audio-analysis/0wp6ckRomrGJq2fD2CFOQE,166223,4,Sarah
14,Claire Rosinkranz,Frankenstein,0.826,0.745,2,-6.091,1,0.141,0.13,1.32E-05,0.178,0.883,119.92,audio_features,1xSmjB0t19q4CSJ0X0ymGB,spotify:track:1xSmjB0t19q4CSJ0X0ymGB,https://api.spotify.com/v1/tracks/1xSmjB0t19q4CSJ0X0ymGB,https://api.spotify.com/v1/audio-analysis/1xSmjB0t19q4CSJ0X0ymGB,202249,4,Sarah
15,Machine Gun Kelly,emo girl (feat. WILLOW),0.41,0.881,2,-3.502,1,0.087,0.000406,4.26E-05,0.922,0.357,165.006,audio_features,2AAyBZmMVZSZfgzXRYJOWQ,spotify:track:2AAyBZmMVZSZfgzXRYJOWQ,https://api.spotify.com/v1/tracks/2AAyBZmMVZSZfgzXRYJOWQ,https://api.spotify.com/v1/audio-analysis/2AAyBZmMVZSZfgzXRYJOWQ,159096,4,Sarah
16,WILLOW,Wait a Minute!,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94E-05,0.0943,0.672,101.003,audio_features,0y60itmpH0aPKsFiGxmtnh,spotify:track:0y60itmpH0aPKsFiGxmtnh,https://api.spotify.com/v1/tracks/0y60itmpH0aPKsFiGxmtnh,https://api.spotify.com/v1/audio-analysis/0y60itmpH0aPKsFiGxmtnh,196520,4,Sarah
17,M83,Midnight City,0.519,0.728,11,-5.41,0,0.0388,0.0188,1.53E-06,0.0656,0.248,105.028,audio_features,0gnyAfjj9sxtXmpcAf3AKu,spotify:track:0gnyAfjj9sxtXmpcAf3AKu,https://api.spotify.com/v1/tracks/0gnyAfjj9sxtXmpcAf3AKu,https://api.spotify.com/v1/audio-analysis/0gnyAfjj9sxtXmpcAf3AKu,243960,4,Sarah
18,Latto,Big Energy (feat. DJ Khaled) - Remix,0.867,0.771,11,-3.688,0,0.0939,0.0385,0,0.133,0.715,106.021,audio_features,4nmD4awtUUCC4AGETpUiuP,spotify:track:4nmD4awtUUCC4AGETpUiuP,https://api.spotify.com/v1/tracks/4nmD4awtUUCC4AGETpUiuP,https://api.spotify.com/v1/audio-analysis/4nmD4awtUUCC4AGETpUiuP,181666,4,Sarah
19,Troye Sivan,Angel Baby,0.559,0.559,11,-6.425,1,0.0358,0.0145,0,0.138,0.338,72.498,audio_features,2m6Ko3CY1qXNNja8AlugNc,spotify:track:2m6Ko3CY1qXNNja8AlugNc,https://api.spotify.com/v1/tracks/2m6Ko3CY1qXNNja8AlugNc,https://api.spotify.com/v1/audio-analysis/2m6Ko3CY1qXNNja8AlugNc,220780,4,Sarah
20,Post Malone,One Right Now (with The Weeknd),0.687,0.781,1,-4.806,1,0.053,0.0361,0,0.0755,0.688,97.014,audio_features,00Blm7zeNqgYLPtW6zg8cj,spotify:track:00Blm7zeNqgYLPtW6zg8cj,https://api.spotify.com/v1/tracks/00Blm7zeNqgYLPtW6zg8cj,https://api.spotify.com/v1/audio-analysis/00Blm7zeNqgYLPtW6zg8cj,193507,4,Sarah
21,Post Malone,Saint-Tropez,0.617,0.684,0,-3.618,1,0.0439,0.0545,0,0.104,0.295,132.113,audio_features,05mDaV9Vb3wrzjF6OPZnhq,spotify:track:05mDaV9Vb3wrzjF6OPZnhq,https://api.spotify.com/v1/tracks/05mDaV9Vb3wrzjF6OPZnhq,https://api.spotify.com/v1/audio-analysis/05mDaV9Vb3wrzjF6OPZnhq,150867,4,Sarah
22,Post Malone,Hollywood's Bleeding,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,audio_features,7sWRlDoTDX8geTR8zzr2vt,spotify:track:7sWRlDoTDX8geTR8zzr2vt,https://api.spotify.com/v1/tracks/7sWRlDoTDX8geTR8zzr2vt,https://api.spotify.com/v1/audio-analysis/7sWRlDoTDX8geTR8zzr2vt,156267,4,Sarah
23,Post Malone,Better Now,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,audio_features,7dt6x5M1jzdTEt8oCbisTK,spotify:track:7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,231267,4,Sarah
24,Lauv,Drugs & The Internet,0.437,0.551,2,-7.044,1,0.143,0.361,8.65E-05,0.333,0.245,88.941,audio_features,4VM8y5Tx6UBxzfuLvYrhFf,spotify:track:4VM8y5Tx6UBxzfuLvYrhFf,https://api.spotify.com/v1/tracks/4VM8y5Tx6UBxzfuLvYrhFf,https://api.spotify.com/v1/audio-analysis/4VM8y5Tx6UBxzfuLvYrhFf,178560,4,Sarah
25,Lauv,"fuck, i'm lonely (with Anne-Marie)",0.809,0.547,9,-7.304,1,0.0609,0.46,0,0.0543,0.717,95.012,audio_features,09PGubKAMryhOWv1LHpCYz,spotify:track:09PGubKAMryhOWv1LHpCYz,https://api.spotify.com/v1/tracks/09PGubKAMryhOWv1LHpCYz,https://api.spotify.com/v1/audio-analysis/09PGubKAMryhOWv1LHpCYz,198973,4,Sarah
26,Lauv,Changes,0.533,0.454,2,-8.366,1,0.161,0.456,0,0.237,0.203,148.177,audio_features,7cDpMO5wuWgvv3j4INRBeB,spotify:track:7cDpMO5wuWgvv3j4INRBeB,https://api.spotify.com/v1/tracks/7cDpMO5wuWgvv3j4INRBeB,https://api.spotify.com/v1/audio-analysis/7cDpMO5wuWgvv3j4INRBeB,160187,4,Sarah
27,Lauv,Modern Loneliness,0.702,0.508,8,-7.105,1,0.035,0.144,0,0.108,0.143,82.009,audio_features,1eyek0KJEh2v5HQ9uQSybb,spotify:track:1eyek0KJEh2v5HQ9uQSybb,https://api.spotify.com/v1/tracks/1eyek0KJEh2v5HQ9uQSybb,https://api.spotify.com/v1/audio-analysis/1eyek0KJEh2v5HQ9uQSybb,252337,4,Sarah
28,The Weeknd,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44E-05,0.0936,0.593,118.091,audio_features,1oFAF1hdPOickyHgbuRjyX,spotify:track:1oFAF1hdPOickyHgbuRjyX,https://api.spotify.com/v1/tracks/1oFAF1hdPOickyHgbuRjyX,https://api.spotify.com/v1/audio-analysis/1oFAF1hdPOickyHgbuRjyX,191014,4,Sarah
29,Doja Cat,Say So,0.787,0.673,11,-4.583,0,0.159,0.264,3.35E-06,0.0904,0.779,110.962,audio_features,3Dv1eDb0MEgF93GpLXlucZ,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ,237893,4,Sarah
30,DeJ Loaf,No Fear,0.614,0.682,11,-4.117,0,0.102,0.387,0,0.134,0.566,100.202,audio_features,2H881m3JRA8lpuuwaQL6zy,spotify:track:2H881m3JRA8lpuuwaQL6zy,https://api.spotify.com/v1/tracks/2H881m3JRA8lpuuwaQL6zy,https://api.spotify.com/v1/audio-analysis/2H881m3JRA8lpuuwaQL6zy,169853,4,Sarah
31,The Kid LAROI,STAY (with Justin Bieber),0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,audio_features,5PjdY0CKGZdEuoNab3yDmX,spotify:track:5PjdY0CKGZdEuoNab3yDmX,https://api.spotify.com/v1/tracks/5PjdY0CKGZdEuoNab3yDmX,https://api.spotify.com/v1/audio-analysis/5PjdY0CKGZdEuoNab3yDmX,141806,4,Sarah
32,Ariana Grande,breathin,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37E-05,0.213,0.364,100.049,audio_features,4OafepJy2teCjYJbvFE60J,spotify:track:4OafepJy2teCjYJbvFE60J,https://api.spotify.com/v1/tracks/4OafepJy2teCjYJbvFE60J,https://api.spotify.com/v1/audio-analysis/4OafepJy2teCjYJbvFE60J,198160,4,Sarah
33,gianni & kyle,do u even miss me at all?,0.819,0.519,10,-7.16,0,0.0768,0.384,0,0.0898,0.452,100.039,audio_features,1AHf5FSofKcUw8tyKkccKF,spotify:track:1AHf5FSofKcUw8tyKkccKF,https://api.spotify.com/v1/tracks/1AHf5FSofKcUw8tyKkccKF,https://api.spotify.com/v1/audio-analysis/1AHf5FSofKcUw8tyKkccKF,177627,4,Sarah
34,PRETTYMUCH,Phases,0.77,0.636,11,-6.724,0,0.131,0.169,0,0.0676,0.492,105.93,audio_features,3je88Q4OvTqIx7BFRFYvRA,spotify:track:3je88Q4OvTqIx7BFRFYvRA,https://api.spotify.com/v1/tracks/3je88Q4OvTqIx7BFRFYvRA,https://api.spotify.com/v1/audio-analysis/3je88Q4OvTqIx7BFRFYvRA,215760,4,Sarah
35,ATB,Your Love (9PM),0.669,0.784,7,-5.603,1,0.112,0.194,6.28E-06,0.115,0.517,125.993,audio_features,5YaskwnGDZFDRipaqzbwQx,spotify:track:5YaskwnGDZFDRipaqzbwQx,https://api.spotify.com/v1/tracks/5YaskwnGDZFDRipaqzbwQx,https://api.spotify.com/v1/audio-analysis/5YaskwnGDZFDRipaqzbwQx,150053,4,Sarah
36,Purity Ring,begin again - HEALTH Remix,0.577,0.521,2,-8.185,1,0.0362,0.00306,0.0521,0.0875,0.0543,100.007,audio_features,1tSZL8hRpFVMa4eKOs3f7Z,spotify:track:1tSZL8hRpFVMa4eKOs3f7Z,https://api.spotify.com/v1/tracks/1tSZL8hRpFVMa4eKOs3f7Z,https://api.spotify.com/v1/audio-analysis/1tSZL8hRpFVMa4eKOs3f7Z,257277,4,Sarah
37,WizKid,Essence (feat. Justin Bieber & Tems),0.835,0.691,0,-5.828,1,0.113,0.0159,1.44E-05,0.108,0.581,103.999,audio_features,1mSdbey7RstGLY2udgXv74,spotify:track:1mSdbey7RstGLY2udgXv74,https://api.spotify.com/v1/tracks/1mSdbey7RstGLY2udgXv74,https://api.spotify.com/v1/audio-analysis/1mSdbey7RstGLY2udgXv74,263289,4,Sarah
38,Koffee,Toast,0.906,0.638,10,-7.917,0,0.256,0.0342,1.70E-05,0.0725,0.789,99.959,audio_features,3VEpRXloN4rbzNRPSQzZFW,spotify:track:3VEpRXloN4rbzNRPSQzZFW,https://api.spotify.com/v1/tracks/3VEpRXloN4rbzNRPSQzZFW,https://api.spotify.com/v1/audio-analysis/3VEpRXloN4rbzNRPSQzZFW,191502,4,Sarah
39,SAINt JHN,I Can Fvcking Tell,0.689,0.38,10,-8.491,1,0.0324,0.72,1.62E-06,0.153,0.234,97.991,audio_features,3vkJQv4A2LPtVQYJbWhIQ0,spotify:track:3vkJQv4A2LPtVQYJbWhIQ0,https://api.spotify.com/v1/tracks/3vkJQv4A2LPtVQYJbWhIQ0,https://api.spotify.com/v1/audio-analysis/3vkJQv4A2LPtVQYJbWhIQ0,203919,4,Sarah
40,Juice WRLD,Lucid Dreams,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,audio_features,285pBltuF7vW8TeWk8hdRR,spotify:track:285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836,4,Sarah
41,Nebezao,Smash,0.765,0.915,11,-3.176,1,0.094,0.0141,0.212,0.512,0.47,117.019,audio_features,0VLxbNBLN4qQW8esgArA0p,spotify:track:0VLxbNBLN4qQW8esgArA0p,https://api.spotify.com/v1/tracks/0VLxbNBLN4qQW8esgArA0p,https://api.spotify.com/v1/audio-analysis/0VLxbNBLN4qQW8esgArA0p,220108,4,Sarah
42,MAX BARSKIH,BESTSELLER,0.677,0.885,9,-6.313,0,0.0781,0.0483,0,0.302,0.207,118.071,audio_features,6rnmvTLg2KnF0rZUCgRWHH,spotify:track:6rnmvTLg2KnF0rZUCgRWHH,https://api.spotify.com/v1/tracks/6rnmvTLg2KnF0rZUCgRWHH,https://api.spotify.com/v1/audio-analysis/6rnmvTLg2KnF0rZUCgRWHH,223220,4,Sarah
43,JVCK JAMES,4AM,0.597,0.59,6,-7.599,1,0.129,0.431,0.00162,0.111,0.495,91.01,audio_features,5wfB2LxNDCW60gdcvGGfid,spotify:track:5wfB2LxNDCW60gdcvGGfid,https://api.spotify.com/v1/tracks/5wfB2LxNDCW60gdcvGGfid,https://api.spotify.com/v1/audio-analysis/5wfB2LxNDCW60gdcvGGfid,209502,4,Sarah
44,Bazzi,I.F.L.Y.,0.812,0.519,2,-4.823,1,0.0385,0.379,0,0.13,0.554,104.954,audio_features,4a6q8CR2hzLk2plDkSxkfD,spotify:track:4a6q8CR2hzLk2plDkSxkfD,https://api.spotify.com/v1/tracks/4a6q8CR2hzLk2plDkSxkfD,https://api.spotify.com/v1/audio-analysis/4a6q8CR2hzLk2plDkSxkfD,165714,4,Sarah
45,dj poolboi,don't be so hard on yourself,0.717,0.52,7,-9.393,1,0.0361,0.101,0.941,0.0732,0.178,100.009,audio_features,0j69d3zENO7ZVjplwetmQp,spotify:track:0j69d3zENO7ZVjplwetmQp,https://api.spotify.com/v1/tracks/0j69d3zENO7ZVjplwetmQp,https://api.spotify.com/v1/audio-analysis/0j69d3zENO7ZVjplwetmQp,145000,4,Sarah
46,rum.gold,Call It What You Want,0.494,0.208,11,-14.595,0,0.0398,0.874,0.00094,0.0926,0.26,83.934,audio_features,4ZxL5Fi5K0nkyTmsbwPdsj,spotify:track:4ZxL5Fi5K0nkyTmsbwPdsj,https://api.spotify.com/v1/tracks/4ZxL5Fi5K0nkyTmsbwPdsj,https://api.spotify.com/v1/audio-analysis/4ZxL5Fi5K0nkyTmsbwPdsj,234905,4,Sarah
47,The Blaze,Somewhere (feat. Octavian),0.48,0.417,1,-11.974,1,0.0482,0.273,0.127,0.111,0.0948,129.948,audio_features,1Tzq2as6CZlNfwRoYXM5JK,spotify:track:1Tzq2as6CZlNfwRoYXM5JK,https://api.spotify.com/v1/tracks/1Tzq2as6CZlNfwRoYXM5JK,https://api.spotify.com/v1/audio-analysis/1Tzq2as6CZlNfwRoYXM5JK,215147,4,Sarah
48,Lauren Jauregui,50ft.,0.559,0.501,0,-7.049,1,0.315,0.78,4.10E-05,0.107,0.341,191.54,audio_features,1wiphSU5URcMkpMoGK5mFO,spotify:track:1wiphSU5URcMkpMoGK5mFO,https://api.spotify.com/v1/tracks/1wiphSU5URcMkpMoGK5mFO,https://api.spotify.com/v1/audio-analysis/1wiphSU5URcMkpMoGK5mFO,185911,4,Sarah
49,Kanye West,Moon,0.319,0.236,5,-9.644,1,0.0318,0.898,1.62E-05,0.272,0.254,162.351,audio_features,7CC6UbCs4iGsePSzFxYxNn,spotify:track:7CC6UbCs4iGsePSzFxYxNn,https://api.spotify.com/v1/tracks/7CC6UbCs4iGsePSzFxYxNn,https://api.spotify.com/v1/audio-analysis/7CC6UbCs4iGsePSzFxYxNn,156091,4,Sarah
50,Kendrick Lamar,Swimming Pools (Drank),0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236,audio_features,6REbwUNlppTfcnV4d4ZoZi,spotify:track:6REbwUNlppTfcnV4d4ZoZi,https://api.spotify.com/v1/tracks/6REbwUNlppTfcnV4d4ZoZi,https://api.spotify.com/v1/audio-analysis/6REbwUNlppTfcnV4d4ZoZi,247800,4,Sarah
51,Snoop Dogg,Drop It Like It's Hot,0.888,0.632,1,-3.872,1,0.219,0.19,0,0.101,0.662,91.979,audio_features,2NBQmPrOEEjA8VbeWOQGxO,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,https://api.spotify.com/v1/tracks/2NBQmPrOEEjA8VbeWOQGxO,https://api.spotify.com/v1/audio-analysis/2NBQmPrOEEjA8VbeWOQGxO,266067,4,Sarah
52,Daniel Caesar,A Cappella,0.191,0.314,9,-10.949,0,0.0347,0.862,2.57E-06,0.171,0.121,70.03,audio_features,3XlzpaHje8MlpaGe8twgr7,spotify:track:3XlzpaHje8MlpaGe8twgr7,https://api.spotify.com/v1/tracks/3XlzpaHje8MlpaGe8twgr7,https://api.spotify.com/v1/audio-analysis/3XlzpaHje8MlpaGe8twgr7,88916,5,Sarah
